id,jp,en,trans
raid_1,%s位,#%s,
raid_10,アビリティ効果,Skill Effect,
raid_11,ブーストアイテム入手,Upgraders,
raid_12,読み込み中,Loading...,
raid_13,アイテムを使用,Use Item,
raid_14,使用できるメンバーがいません。,This can't be used on any members.,
raid_15,バトルメニュー,Battle Menu,
raid_16,救援依頼,Request Backup,
raid_17,救援依頼を送りました。,You requested backup.,
raid_18,マイページに戻る,Home,
raid_19,イベントTOPに戻る,Event,
raid_2,アイテム選択,Select Items,
raid_20,撤退確認,Retreat,
raid_21,撤退,Retreat,
raid_22,離脱,Leave,
raid_23,アイテム使用確認,Use Item,
raid_24,アイテム使用不可,This item can't be used.,
raid_25,閉じる,Close,
raid_26,撤退する,Retreat,
raid_27,参戦メンバーの応援,Salute Participants,
raid_28,応援する,Salute,
raid_29,応援,Salute,
raid_3,なし,None,
raid_30,コンティニュー,Continue,
raid_31,交換確認,Trade Treasure,
raid_32,交換エラー,Trade Treasure,
raid_33,交換できませんでした。,Technical issues are occurring. Treasure couldn't be traded.,
raid_34,交換完了,Trade Treasure,
raid_35,%s個交換しました。,Traded for %s.,
raid_36,マルチバトルでも有効,This is usable in raid battles.,
raid_37,"使用間隔: ","Cooldown:  ",
raid_38,"効果時間: ","Lasts:  ","效果时间: "
raid_39,ターン," turn",
raid_4,マルチバトル一覧,Raid,
raid_40,秒," sec",秒
raid_41,キャラクターを選択してください。,Select a Character,
raid_42,フレンドでないため加護は発動しません,You are not friends. The aura won't take effect.,
raid_43,メイン召喚でないため加護は発動しません,This isn't your main summon. The aura won't take effect.,
raid_44,召喚不可,Summon,
raid_45,主人公が倒れたため召喚できません。,You have been knocked out. You can't use summons.,
raid_46,注意事項,Notes,
raid_47,これ以上救援依頼を出せません。,You can't request any more backup.,
raid_48,スタンプ,Stickers,
raid_49,チャット,Chat,
raid_50,マルチバトルログ,Raid Log,
raid_51,敵が<span class'red'>OVERDRIVE</span>した！,"A foe's <span class""red"">overdrive</span> took effect!",
raid_52,敵が<span class'yellow'>BREAK</span>した！,"A foe's <span class""yellow"">break</span> took effect!",
raid_53,ログがありません,There is nothing here.,
raid_54,このバトルは終了しました,This battle has ended.,
raid_55,敵が倒されたため、<br>このバトルは終了しました。,This battle has ended.<br>The foe was defeated.,
raid_56,<br>楽器や歌による攻撃でゲージが大幅DOWN！,<br>Harp and song attacks supercharge the bar!,
raid_57,<br>発動までのチャージターンが短縮された！,<br>The charge bar now fills in fewer turns!,
raid_58,オーバードライブ発動！</br>モンスターが強力な技の発動準備に入った！%s%s,Overdrive took effect!</br>The foe is preparing a special attack! %s%s,
raid_59,ブレイク発生！</br>モンスターが技を使用できなくなった！</br>さらに味方のダブル・トリプルアタック発動率アップ！,Break took effect!</br>The foe can't use its special attack.</br>Allies' multiattack rate is boosted!,
raid_6,%sがダブルアタック,%s made a double attack.,
raid_60,召喚不可,Summon,
raid_61,主人公が召喚不可状態<br>のため召喚できません。,You aren't able to use summons now.,
raid_62,ブーストアイテム獲得,Power-ups,
raid_63,クエスト撤退,Retreat,
raid_64,進行中のクエストから撤退しました。<br><br>未クリアクエストのため、<br>AP%sが返却されました。<br><br>AP: %s→<span class='txt-after-ap'>%s</span>,"You retreated from the quest.<br><br>It hasn't been cleared yet, so %s AP were returned to you.<br><br>AP: %s→<span class='txt-after-ap'>%s</span>",
raid_65,Twitter投稿,Post to Twitter,
raid_66,Twitter連携,Link Twitter Account,
raid_67,Twitterに投稿しました。,The tweet was posted to Twitter.,
raid_68,送信完了,Post to Twitter,
raid_69,認証完了,Link Twitter Account,
raid_7,%sがトリプルアタック,%s made a triple attack.,
raid_70,Twitterとの連携を認証しました。,Your Granblue Fantasy account and Twitter account are now linked.,
raid_71,次のページへは移動できません,Inaccessible Screen,
raid_72,PC版からの移動が制限されているページの為<br>このボタンからのページ移動はできません。,The button you tapped leads to a screen that can't be accessed from a computer.,
raid_73,%sが発動！<br><span class='yellow'>%s</span>,"%s activated!<br><span class=""yellow"">%s</span>",
raid_74,回復するメンバーをタッチしてください。,Tap a member to heal.,
raid_75,貢献度,Honors,
raid_76,トリート,Treats,
raid_77,アビリティ使用による獲得%sが上限に達しているため、これ以上%sを獲得できません,You have %s honors. You can't get any more honors from the use of this skill.,
raid_78,ターン," turn",
raid_79,秒," sec",秒
raid_8,バトルログ,Battle Log,
raid_80,時間切れのため、<br>このバトルは終了しました。,This battle has ended.<br>Time ran out.,
raid_81,発動中のフィールド効果,Active Field Effects,
raid_82,アビリティ使用,Skill,
raid_83,アビリティ使用不可状態のため発動できません,You are debuffed and can't use skills.,
raid_84,アビリティレール,Skill Queue,
raid_85,バトルメンバーが変わったため、<br>アビリティレールをリセットしました,Allies changed.<br>Skills have been removed from the queue.,
raid_86,HPが最大のため、<br>アビリティを使用できませんでした,Your HP is full.,
raid_87,アビリティ,Skill,
raid_88,%sが発動！,%s activated!,
raid_89,使用アビリティの効果が変更されたため、<br>アビリティレールをリセットしました,Skill effects have changed.<br>Skills have been removed from the queue.,
raid_9,ヒール,Heal,
raid_90,Error Code: %s<br>%s,Error Code: %s<br>%s,
raid_ability_1,選択中,Selected,
raid_ability_2,一人目を選択してください,Select the first ally.,
raid_ability_3,二人目を選択してください,Select the second ally.,
raid_ability_4,サブメンバーは一人までしか選択できません,You can only select one sub member at a time.,
raid_ability_error_revive,復活させるメンバーがいないため、<br>アビリティを使用できませんでした,There are no party members to revive.,
raid_do_1,防衛戦TOPに戻る,Defense Order,
raid_setting_1,表示・演出設定,Screen,
raid_setting_2,救援設定,Backup,
raid_setting_3,チャット設定,Chat,
raid_summon_first_call_title,"初回召喚: ","First call: ",
raid_summon_first_call_unit,ターン後," turn",
raid_summon_once,1回だけ召喚可能です,One-time only,
raid_trial_1,Tエリクシール,Trial Elixir,
raid_trial_2,注意事項,Trial Battles,
reset_quest_1,クエスト取り下げ,Cancel Quest,
reset_quest_2,設定したクエストを取り下げます。<br>よろしいですか？,You're about to cancel this quest. Proceed?,
reset_quest_3,クエストを取り下げました。,The quest was cancelled.,
result_1,獲得したアイテムやルピの所持数が上限に達している場合、<br>自動で期限ありプレゼントに送られます。,"If you can't hold any more items or rupies,<br>extras are sent to your crate.",
result_10,「," ",
result_11,」<br>このクエストを登録しますか？<br><br>現在のお気に入り登録数<br>,<br>Favorite this quest?<br><br>Slots filled:<br>,
result_12,お気に入り登録確認,Favorite,
result_13,お気に入りに登録しました。<br><br>現在のお気に入り登録数<br>,This quest was added to your favorites:<br><br>Slots filled:<br>,
result_14,Rankアップ,Rank Rose,
result_15,Limit Bonus Classアップ,Extended mastery,
result_16,獲得経験値,EXP Gained,
result_17,奥義：,"Charge Attack: ",
result_18,スキル：,"Skill: ",
result_19,スキル：,"Skill: ",
result_2,データ取得エラー,Data Loading Error,
result_20,召喚：,"Call: ",
result_21,加護：,"Aura: ",
result_22,新アイテム入手,New Loot,
result_23,獲得アイテム,Loot Collected,
result_24,マスターボーナス習得,Championship Bonus!,
result_25,Limit Bonus解禁,Extended Mastery Unlocked!,
result_26,のジョブスキンが<br>,'s class outfit<br>,
result_27,変更できるようになりました！<br><br>,can now be changed!<br><br>,
result_28,ジョブ詳細画面より変更できます。,Change it on the Class Details screen.,
result_29,スキン変更解禁,Outfits,
result_3,データの取得ができません。<br>お手数ですがTOPページかマイページから<br>ゲームを再開してください。,Data couldn't be loaded.<br>Please return to the Home screen<br>and try again.,
result_30,アビリティ習得,Skills,
result_31,イベントアイテム獲得,Event Items,
result_32,四象の輝き,Four Symbols pendants,
result_33,イベントアイテム獲得,Event Items,
result_34,次のバトルへ,Next Battle,
result_35,アビリティ覚醒,Skills,
result_36,アビリティ獲得,Skills,
result_37,サポートアビリティ獲得,Support Skills,
result_38,時限クエスト出現,Limited-Time Quests,
result_39,クエストコンプリート報酬,Completion Loot,
result_4,確認,Communcation Error,
result_40,クエストコンプリート報酬,Completion Loot,
result_41,クエストコンプリート報酬,Completion Loot,
result_42,クエストコンプリート報酬,Completion Loot,
result_43,エピソード解放,Episode Unlocked,
result_44,クエストコンプリート報酬,Completion Loot,
result_46,クエストコンプリート報酬,Quest Completion Reward,
result_47,RANK上限解放,Rank Uncapped,
result_48,デイリーミッション,Daily Missions,
result_49,達成報酬,Loot Won,
result_5,通信に問題が発生したため<br>クエスト結果画面を表示できませんでした。<br>経験値や報酬は正常に獲得しています。<br><br>お手数ですがマイページから<br>ゲームを再開してください。,There has been an issue with communicating with the server.<br>The quest results screen couldn't be shown<br>You will still receive EXP and loot.<br><br>Please return to the Home screen<br>and try again.,
result_50,イベントボーナス,Event Bonus,
result_51,未解放のクエストだったため<br>クリア報酬とイベントボーナスは<br>得られませんでした。,"The quest wasn't unlocked.<br>You get no event bonus or<br>rewards for clearing. ",
result_52,イベントボーナス,Event Bonus,
result_53,称号獲得,Trophy Achieved,
result_54,獲得キャラクター,New Characters,
result_55,フレンド申請,Friend Request,
result_56,フレンド,Friends,
result_57,フレンド申請,Friend Request,
result_58,フレンド申請,Friend Request,
result_59,フレンド申請,Friend Request,
result_6,マイページ,Home,
result_60,フレンド申請を行いました。,You sent a friend request.,
result_61,終了してPP獲得,Quit this quest and get VP?,
result_62,終了してPP獲得,Quit this quest and get VP?,
result_63,終了してPP獲得,Quit this quest and get VP?,
result_64,クエスト終了,End Quest,
result_65,イベントTOPへ,Event Home,
result_66,APが足りません,More AP Needed,
result_67,使用個数確認,Use Item,
result_68,アイテム使用完了,Use Item,
result_69,AP不足,Not Enough AP,
result_7,お気に入り登録確認,Favorite,
result_70,交換確認,Trade Treasure,
result_71,交換完了,Trade Treasure,
result_72,%s個交換しました。,You traded away %s.,
result_73,報酬受け取り済み,Loot Picked Up,
result_74,データ取得エラー,Data Loading Error,
result_75,データの取得ができません。<br>お手数ですがTOPページかマイページから<br>ゲームを再開してください。,Data couldn't be loaded.<br>Please return to the Home screen<br>and try again.,
result_76,確認,Communication Error,
result_77,通信に問題が発生したため<br>クエスト結果画面を表示できませんでした。<br>経験値や報酬は正常に獲得しています。<br><br>お手数ですがマイページから<br>ゲームを再開してください。,There has been an issue with communicating with the server.<br>The quest results screen couldn't be shown<br>You will still receive EXP and loot.<br><br>Please return to the Home screen<br>and try again.,
result_78,マイページ,Home,
result_79,バトル履歴,Battle Log,
result_8,お気に入りの登録数が最大数に達しているため、<br>登録ができませんでした。,Your favorites are full.<br>This quest couldn't be favorited.,
result_80,ディール対象アイテム獲得,Share Chest Item,
result_81,他称号を%s個獲得しました,You got %s other trophy.,
result_9,お気に入り登録確認,Favorite,
result_aliza_1,アリーザの一言,Aliza's Advice,
result_auto_custom_1,強化詳細,Airship Upgrade,
result_auto_custom_2,使用アイテム,Used Items,
result_auto_sell_1,武器 × %s,%s weapon,
result_auto_sell_2,召喚石 × %s,%s summon,
result_auto_sell_3,売却詳細,Details,
result_auto_sell_4,売却アイテム,Sold Items,
result_get_casinomedal,メダルゲット,De La Fille Found Chips!,
result_get_stone_title,宝晶石獲得,Got Crystals,
result_journal_update,ルリアノート,New Journal Entry,
result_sidestory_1,ストーリー解放,Story Unlocked!,
result_skin_exp_1,熟練度,Proficiency,
result_trajectory_title,軌跡の雫 新着情報,Journey Drops,
result_zenith_1,Limit Bonus 解放,,
revenge_bonus_1,リベンジボーナス,Rebound Bonus,
revenge_bonus_2,進行中のクエストから撤退しました。,You retreated from the quest.,
revenge_bonus_select_1,リベンジボーナス確認,Rebound Bonus,
revival002_exception_title,なァ……,Heyo,
reward_1,アイテム詳細,,
reward_2,報酬受取,,
reward_3,所持数オーバー,,
reward_pop_title_1,クエストクリア報酬,Completion Loot,
riddle_battle_1,地下洞窟を脱出せよ！,Escape the Cavern,
riddle_text_1,あきらめる,Give Up,
season_voice_01,,View Message,
seasonmessage_1,メッセージ選択,View Message,
seasonmessage_2,モルフェ,Morphe,
seasonmessage_3,ヴェトル,Phoebe,
seasonmessage_4,性別について,Playing as Male / Female,
seasonmessage_valentine_1,女性キャラからメッセージを受け取るには、<br>性別を男性にする必要があります。,The main character needs to be male to see Valentine's Day cut scenes with female characters.,
seasonmessage_valentine_10,ハッピーバレンタイン！,Happy Valentine's Day!,
seasonmessage_valentine_2,男性キャラからメッセージを受け取るには、<br>性別を女性にする必要があります。,The main character needs to be female to see Valentine's Day cut scenes with male characters.,
seasonmessage_valentine_3,性別確認,Character Cut Scenes,
seasonmessage_valentine_4,受け渡し確認,Give Item,
seasonmessage_valentine_5,チョコ受け取り,For You,
seasonmessage_valentine_6,バレンタインチョコ購入,Chocolate Shack,
seasonmessage_valentine_7,購入完了,Chocolate Shack,
seasonmessage_valentine_8,購入エラー,Chocolate Shack,
seasonmessage_valentine_9,購入できませんでした,You can't buy any chocolate. Try again later.,
seasonmessage_white_1,ホワイトデーの贈り物購入,Gift Shack,
seasonmessage_white_2,購入完了,Gift Shack,
seasonmessage_white_3,購入エラー,Gift Shack,
seasonmessage_white_4,購入できませんでした,You can't buy any gifts. Try again later.,
seasonmessage_white_5,女性キャラからメッセージを受け取るには、<br>性別を男性にする必要があります。,The main character needs to be male to see White Day cut scenes with female characters.,
seasonmessage_white_6,男性キャラからメッセージを受け取るには、<br>性別を女性にする必要があります。,The main character needs to be female to see White Day cut scenes with male characters.,
seasonmessage_white_7,贈り物受け取り,For You,
seasonmessage_white_8,ハッピーホワイトデー！,Happy White Day!,
sell_stash_filter_1,整頓,Unload,
sell_stash_filter_10,移動,Move,
sell_stash_filter_11,売却完了,Sell,
sell_stash_filter_12,倉庫に移動,Move to Stash,
sell_stash_filter_13,倉庫があれば武器や召喚石を<br>倉庫1つあたり200個まで保管できます<br><br>倉庫は%s、宝晶石で<br>購入することができます,A stash can hold 200 weapons or summons.<br>Stashes can be bought with %s or crystals.,
sell_stash_filter_14,モバコイン,MobaCoin,
sell_stash_filter_15,グラブルコイン,Granblue Coins,
sell_stash_filter_16,ショップへ,Shop,
sell_stash_filter_17,移動先倉庫選択,Move to Stash,
sell_stash_filter_18,選択した倉庫内がいっぱいのため、<br>移動できません。,The stash you selected is full.<br>Select another one.,
sell_stash_filter_19,移動完了,Stash,
sell_stash_filter_2,条件にあうプレゼントが<br>ありませんでした,No matching loot.,
sell_stash_filter_20,リスト,Inventory,
sell_stash_filter_21,プレゼントリスト,Crate,
sell_stash_filter_22,条件にあう武器が<br>ありませんでした,There are no matching weapons.,
sell_stash_filter_23,条件にあう召喚石が<br>ありませんでした,There are no matching summons.,
sell_stash_filter_24,売却確認,Sell,
sell_stash_filter_25,所持ルピ　<span class='txt-held-lupi'>%s</span>ルピ,Held: <span class='txt-held-lupi'>%s</span> rupie,
sell_stash_filter_26,ボーナス　獲得ルピ＋%s,Bonus: %s rupie,
sell_stash_filter_27,所持ルピ　%s1 → <span class='txt-lupi-after'>%s2</span>ルピ,Held: %s1 &gt;&gt; <span class='txt-lupi-after'>%s2</span> rupie,
sell_stash_filter_28,所持ルピ　<span class='txt-yellow'>%s</span>ルピ,Held: <span class='txt-yellow'>%s</span> rupie,
sell_stash_filter_29,%s1%s2個移動しました,%s2 %s1 was stashed.,
sell_stash_filter_3,CAUTION!,CAUTION!,
sell_stash_filter_30,移動する%sがありませんでした,There are no matching %s to stash.,
sell_stash_filter_4,<span class='txt-orange'>Sレア</span>が売却設定されています。<br><br>本当によろしいですか？<br><br>,You are about to sell <span class='txt-orange'>SR items</span>.<br><br>Proceed?,
sell_stash_filter_5,%sを売却,Sell %s,
sell_stash_filter_6,%sを倉庫に移動,Stash %s,
sell_stash_filter_7,武器,weapons,武器
sell_stash_filter_8,召喚石,summons,召唤石
sell_stash_filter_9,売却,Sell,
setting_1,設定,Game Settings,
setting_10,絵柄入れ替え,Replace,
setting_11,%s番目と%s番目のスタンプの<br>表示順を入れ替えます。,You will replace sticker %s<br>with sticker %s.,
setting_12,このスタンプを%s番目に設定します。,This sticker will be set to position %s.,
setting_13,条件設定,Settings,
setting_14,設定条件,Auto-Upgrade Settings,
setting_15,騎空団の強化はメインクエスト第4章クリア後から<br>「騎空団」に入団することで設定が可能です。,Auto-upgrade can only be used when you are in a crew. You can start or join a crew after clearing chapter 4 of the main quest.,
setting_2,設定しました。,Your changes have been saved.,
setting_3,認証を解除しました。,Your Granblue Fantasy account and Twitter account are no longer linked.,
setting_4,計算中,Calculating...,
setting_5,スタンプセット編集,Edit Sticker Set,
setting_6,スタンプの移動先を選んでください,Select where to move the sticker.,
setting_7,%s番目に設定する絵柄を選んでください,Tap a sticker to replace sticker %s.,
setting_8,%s番目に設定しているスタンプを<br>%s番目に移動します。,You will move this sticker from<br>position %s to %s.,
setting_9,順番変更,Change Order,
setting_title_1,映像設定,Graphics,
setting_title_10,PCブラウザ版設定,Browser Version Settings,
setting_title_2,サウンド設定,Sound,
setting_title_3,バトル設定,Battle,
setting_title_4,チャット・スタンプ設定,Chat/Stickers,
setting_title_5,マイページ設定,Home Screen,
setting_title_6,公開設定,Privacy,
setting_title_7,連携設定,Linked Accounts,
setting_title_8,便利設定,Miscellaneous,
setting_title_9,アプリ版専用設定,App Settings,
shop_1,ショップ,Shop,商店
shop_10,交換できませんでした。,Technical issues are occurring. Treasure couldn't be traded.,
shop_11,交換完了,Trade Treasure,
shop_12,<br>（現在の上限 %s）,<br>(Current limit: %s）,
shop_13,バトルに戻る,Battle,
shop_14,個,,
shop_15,%s1%s2交換しました。%s3,You exchanged for %s1%s2%s3.,
shop_16,購入完了,Buy,
shop_17,1月6日 8:59,"Jan 6, 9 a.m. (JST)",
shop_18,ホリデーセール,Holiday Sale,
shop_19,アイテム詳細,Item Details,
shop_3,グラブルコインショップ,Granblue Coin Shop,
shop_4,回復アイテムはこちらですよ～<br>所持数拡張もおススメです～,Try out my recovery items<br>and inventory slots!,
shop_5,宝晶石ショップ,Crystal Shop,
shop_56,ショップ,Shop,商店
shop_6,集めた宝晶石で<br>便利なアイテムをゲットです～,Get great items<br>with the crystals you've collected!,
shop_7,交換確認,Trade Treasure,
shop_8,購入確認,Trade,
shop_9,交換エラー,Trade Treasure,
shop_archaic_1,特殊武器,,
shop_archaic_2,と～っても貴重な武器のレプリカと<br>交換ができちゃいます～,,
shop_exchange_1,トレジャー交換,Treasure,
shop_exchange_10,セット," ",
shop_exchange_11,個," ",
shop_exchange_12,%sがパーティに加入しました。,%s joined you!,
shop_exchange_13,%s1%s2入手しました。<br>獲得した報酬はプレゼントリスト(期限なし)に<br>送られます。,You got %s1.<br>Loot will be sent to the No Limit tab of your crate.,
shop_exchange_14,%s1%s2入手しました。,You got %s1.,
shop_exchange_15,本日の交換%s1数制限　残り%s2%s3,There are %s2%s1 more available today.,
shop_exchange_16,残り%s1%s2,%s1%s2 left,
shop_exchange_17,（所持数　%s）,(Held: %s),
shop_exchange_18,ルピの所持限界を超えてしまうため<br>売却できません。,You can't sell this. You have too many rupies.,
shop_exchange_19,所持数が不足しているため<br>売却できません。,You don't have enough to sell.,
shop_exchange_2,冒険で手に入れたトレジャーと<br>アイテムの交換ができちゃいます～,I'll trade you for treasures<br>you find on your adventure.,
shop_exchange_20,売却確認,Sell,
shop_exchange_21,売却,Sell,
shop_exchange_22,売却不可,Sell,
shop_exchange_23,売却完了,Sell,
shop_exchange_24,%s個売却しました。,%s were sold.,
shop_exchange_25,確認,Skills,
shop_exchange_26,進行中のクエストがあります。<br>島を移動する場合はクエストから撤退し<br>途中経過を破棄する必要があります。,<%= title %> is in progress. You must first retreat before travelling to another island.,
shop_exchange_27,アイテム詳細,Item Details,
shop_exchange_28,武勲・栄誉の輝き交換,Pendant Trade,
shop_exchange_29,輝きはマルチバトルに参加すれば<br>手に入れることができますよ～,Collect pendants from raid battles and trade them here!,
shop_exchange_3,交換確認,Trade Treasure,
shop_exchange_30,本日の交換%s1数制限　残り%s2%s3,There is %s2%s1 more available today.,
shop_exchange_31,バハムートの鉤爪交換,Trade Bahamut Claws,
shop_exchange_32,サモン・クレイドル交換,Trade Summon Cradle,
shop_exchange_33,SGFポイント交換,GSR Point Trade,
shop_exchange_4,仲間にする,Add to Party,
shop_exchange_5,交換する,Trade,
shop_exchange_6,交換エラー,Trade Treasure,
shop_exchange_7,交換できませんでした。,Technical issues are occurring. Treasure couldn't be traded.,
shop_exchange_8,交換完了,Trade Treasure,
shop_exchange_9,人," ",
shop_exchange_ceiling_1,蒼光の輝石交換,Trade Cerulean Stones,
shop_exchange_ceiling_2,手に入れた蒼光の輝石と<br>アイテムの交換ができちゃいます〜,I'll trade you for cerulean stones<br>that you collect on your adventure.,
shop_exchange_do_1,ディフェンドオーダー,Defense Order,
shop_exchange_do_2,作成する,Trade,
shop_exchange_do_3,作成エラー,Item Trade,
shop_exchange_do_4,作成できませんでした。,Can't trade for item.,
shop_exchange_do_5,作成完了,Item Trade,
shop_exchange_do_6,本日の作成%s1数制限　残り%s2%s3,Only %s2 more available today.,
shop_exchange_do_7,防戦アイテム作成,Item Trade,
shop_exchange_links_1,リンクス交換チケット,Links Pick Ticket,
shop_exchange_moon_1,ムーン交換,Trade Moons,
shop_exchange_moon_2,シェロカルテの特別交換券,Siero's Special Pick Tickets,
shop_exchange_moon_3,%s個入手しました。,You got %s.,
shop_exchange_moon_4,%sルピ入手しました。," You got %s rupies.",
shop_exchange_moon_5,%sJP入手しました。,You got %s CP.,
shop_exchange_pop_1,発動中のよろず屋サポート,Current Shop Skills,
shop_exchange_pop_2,発動確認,Select Length,
shop_exchange_pop_3,よろず屋サポート,Shop Skill,
shop_exchange_pop_4,軌跡の雫が足りません。,You don't have enough journey drops.,
shop_exchange_present_1,プレゼントリストに送られました。,Loot will appear in your crate.,
shop_exchange_trajectory_1,軌跡の雫ショップ,Journey Drops,
shop_exchange_trajectory_2,冒険をすればするほど<br>その軌跡が形になるそうですよ〜,Mark how far you've come with<br>handy-dandy journey drops!,
shop_exchange_trajectory_3,軌跡の雫 新着情報,Journey Drops,
shop_exchange_trajectory_4,軌跡の雫,Journey Drops,
shop_exchange_trajectory_5,よろず屋サポート効果UPキャンペーン,Shop Skill Boost,
shop_exchange_trajectory_common_1,快適な空の旅への支度は、よろず屋にお任せください～,Swing back by Siero's for all your skyfaring needs!,
shop_exchange_trajectory_common_2,シェロちゃんとよろず屋を今後ともご贔屓に～！,Come on back to the Knickknack Shack!,
shop_exchange_trajectory_type1_1,「騎空士の道は一日にしてならず」ですよ～<br>頑張ってくださいね～,Great crews aren't built in a day! Keep it up!,
shop_exchange_trajectory_type1_2,準備完了です～<br>張り切っていきましょ～！,"You're ready to go!<br>Go, go, go!",
shop_exchange_trajectory_type2_1,いってらっしゃ～い！<br>旅のご無事を祈っています～,I'm rooting for you! Good luck out there!,
shop_exchange_trajectory_type2_2,今日は絶好の冒険日和ですね～,It's another great day for adventure!,
shop_exchange_trajectory_type3_1,装備品の強化は、今日から頑張りましょう～<br>なんて……うぷぷぷ,Boosting your upgrade percent? I agree 100 percent!,
shop_exchange_trajectory_type3_2,装備品のことなら、そう！ビィさんに～<br>なんて……<br>うぷぷぷ,Let Vyrn upturn<br>your EXP earned!,
shop_exchange_trajectory_type4_1,装備品の強化も、<br>よろず屋に、よろ～ず！<br>うぷぷぷ,Grand successes sure are grand! Hehe.,
shop_exchange_trajectory_type4_2,大成功したら、シェロちゃんに見せいこう～！<br>うぷぷぷ,"If you get a showstopper, stop and show me!",
shop_exchange_trajectory_type5_1,お金は大切にしましょうね～<br>お金はおっかね～！<br>ですので～,"Money is funny but<br>don't drop it, sonny!",
shop_exchange_trajectory_type5_2,お金を拾ったら披露しましょう～拾うだけに。<br>うぷぷぷ,Sharing is caring!<br>Let us treasure<br>your treasure!,
shop_exchange_trajectory_type6_1,今日はなにか良いことが起きる予感がしますね～,I have a feeling something great is coming!,
shop_exchange_trajectory_type6_2,お宝を見つけたからといって、油断してはいけませんよ～,"X marks the spot,<br>but don't become<br>the mark!",
shop_omega_1,特殊武器,,
shop_pop_1,一部コンテンツについて,Regarding Certain Content,
shop_skycompass_1,グラパス,,
shop_skycompass_2,連携確認,,
shop_skycompass_3,ページを開けません。アドレスが無効です。,,
shop_title,モバコインショップ,MobaCoin Shop,
shop_title_dmm,DMMポイントショップ,DMM Coin Shop,
shop_title_g,グリーコインショップ,GREE Coin Shop,
shop_title_yahoo,グラブルコインショップ,Granblue Coin Shop,
sidestory_archive_1,ストーリー図鑑,,
sidestory_archive_2,確認条件,,
sidestory_campaign_1,キャンペーンについて,,
sidestory_index_1,サイドストーリー,,
sidestory_navi_1,バトル前,,
sidestory_navi_2,討伐章,,
sidestory_navi_3,戦貨,,
sidestory_navi_4,貢献度,,
sidestory_navi_5,台詞集,,
sidestory_quest_1,クエスト,,
sidestory_quest_2,クエスト解放,,
sidestory_quest_3,謎解きクエスト,,
sidestory_title_1,追加された称号,,
sidestory_title_2,称号確認,,
sidestory_title_3,称号設定完了,,
sidestory_title_4,称号を設定しました。,,
sidestory_title_5,ストーリー称号,,
sidestory_top_1,獲得キャラクター,,
sidestory_top_10,%s1%s2入手しました。,,
sidestory_top_11,%sがパーティに加入しました。,,
sidestory_top_12,本日の交換%s1数制限　残り%s2%s3,,
sidestory_top_13,残り%s1%s2,,
sidestory_top_14,（所持数　%s）,,
sidestory_top_15,アイテム詳細,,
sidestory_top_17,クエスト解放,,
sidestory_top_18,ルピ,,
sidestory_top_19,本日の交換%s1数制限　残り%s2%s3,,
sidestory_top_2,交換確認,,
sidestory_top_20,台詞集解放,,
sidestory_top_21,台詞集,,
sidestory_top_23,クエストに挑戦可能となりました。,,
sidestory_top_24,%sを入手しました。,,
sidestory_top_25,加入条件,,
sidestory_top_26,プレゼントリストに送られました。,,
sidestory_top_3,交換する,,
sidestory_top_4,仲間にする,,
sidestory_top_5,個,,
sidestory_top_6,人,,
sidestory_top_7,交換エラー,,
sidestory_top_8,交換できませんでした。,,
sidestory_top_9,交換完了,,
sort_filter_1,未選択,Select Filter,
sort_filter_10,スキルレベル,Skill Lvl,
sort_filter_100,キャラの属性:火/水〜,CHRCTR Element Group A,
sort_filter_101,キャラの属性:闇/光〜,CHRCTR Element Group B,
sort_filter_102,キャラのタイプ:A,Style Group A,
sort_filter_103,キャラのタイプ:B,Style Group B,
sort_filter_104,属性:火/水〜,Element Group A,
sort_filter_105,属性:闇/光〜,Element Group B,
sort_filter_106,種類:剣/短剣〜,WPN Group A,
sort_filter_107,種類:刀/楽器〜,WPN Group B,
sort_filter_108,LB Class:高,EM Lvl (High),
sort_filter_109,LB Class:高い順,EM Lvl (Highest),
sort_filter_11,Ｌｖ:高,Lvl (High),
sort_filter_110,LB Class:低,EM Lvl (Low),
sort_filter_111,LB Class:低い順,EM Lvl (Lowest),
sort_filter_112,LB Class,EM Lvl,
sort_filter_12,Ｌｖ:高い順,Lvl (Highest),
sort_filter_13,Ｌｖ:低,Lvl (Low),
sort_filter_14,Ｌｖ:低い順,Lvl (Lowest),
sort_filter_15,戦力:高,PWR (High),
sort_filter_16,戦力:高い順,PWR (Highest),
sort_filter_17,戦力:低,PWR (Low),
sort_filter_18,戦力:低い順,PWR (Lowest),
sort_filter_19,攻撃力:高,ATK (High),
sort_filter_2,攻撃力,ATK,
sort_filter_20,攻撃力:高い順,ATK (Highest),
sort_filter_21,攻撃力:低,ATK (Low),
sort_filter_22,攻撃力:低い順,ATK (Lowest),
sort_filter_23,ＨＰ:高,HP (High),
sort_filter_24,ＨＰ:高い順,HP (Highest),
sort_filter_25,ＨＰ:低,HP (Low),
sort_filter_26,ＨＰ:低い順,HP (Lowest),
sort_filter_27,レア度:高,Rarity (High),
sort_filter_28,レア度:高い順,Rarity (Highest),
sort_filter_29,レア度:低,Rarity (Low),
sort_filter_3,戦力,PWR,
sort_filter_30,レア度:低い順,Rarity (Lowest),
sort_filter_31,上限解放:高,Uncapped (More),
sort_filter_32,上限解放段階:高い順,Uncapped (More),
