path,trans,duration,note
voice/3040035000_mypage2,沉睡在卡尔姆之乡的财宝？不知道。,4,
voice/3040035000_mypage3,那个男人……也像这样驰骋于天空吗。,4,
voice/3040035000_mypage4,啊……你有，什么，事。,5,
voice/3040035000_03_mypage1,见到现在的我的话，那个男人会说些什么呢……\n现在想要告诉他的事情，感觉似乎有很多。,12,最终解放后
voice/3040035000_03_mypage2,我非常清楚自己背负的罪孽。不可能忘记。\n这双手沾满鲜血……即使如此，我……,12,
voice/3040035000_03_mypage3,现在回想起来，六崩拳的声音，映射出的是隔阂在我内心的黑暗。,7,
voice/3040262000_mypage1,我的手是如此污秽，犯下的罪也不会消失。\n……但是，内心却是如此镇定，\n是因為知道了自己該做的事情的关系吧。,15,私服
voice/3040262000_mypage2,这次事件中对芬芙……不，\n应该说对十天众的所有人所欠的人情，总有一天必会还清。\n……十天众这个称号，虽然我曾经认为不过就是个装饰……\n哼，出乎意料地还不坏呢。,19,
voice/3040262000_mypage3,差不多希望我该把假面拿下来了？\n这个嘛……不，确实。\n只是在你面前的话……\n等，等等！我可没有说现在就会拿下来！,14,
voice/3710068000_mypage1,知道力量并不是值得炫耀的东西，而是伴随着责任的事情。如果能是那样的斗技大会就好了。,9,漆黑的断罪者
voice/3710068000_mypage2,现在的我是漆黑的断罪者，除此之外什么都不是。\n喂！不要叫我名字！团长！,11,
voice/3710068000_mypage3,看来，大家都没发现我是谁的样子。\n有变装的才能这件事，我自己才是最惊讶……哇！别！别碰！啊！住……住手……,13,
voice/3710098000_mypage1,希耶提那家伙……\n虽然他说这衣服是他全力制作的，但假面实在太显眼了……\n嘛啊，穿起来意外地还不错就是了。,12,假面・浅蓝
voice/3710098000_mypage2,选手名？\n啊啊，现在不是漆黑的断罪者，而是假面・浅蓝……\n话说回来，本来就没有选手名！,10,
voice/3710098000_mypage3b,我不适合这么华丽的假面……啊啊……！团长，住手……我，我会在自己的房间脱假面的所以……！,7,
voice/3040035000_birthday1,生日快乐。,2,生日
voice/3040035000_birthday2,是吗，今天是你的生日啊。\n度过美好的一天吧。,7,
voice/3040035000_Valentine1,情人节……？那是什么。,3,情人节
voice/3040035000_Valentine2,你要，给我……巧克力！？什么……到底有什么企图……,8,
voice/3040035000_Valentine3,你说，这是感谢的心情……\n……那么，我也给你巧克力好了！,9,
voice/3040035000_Whiteday1,今天据说是白色情人节啊。,3,白色情人节
voice/3040035000_Whiteday2,这个糖果给你。里面加入了卡尔姆一族流传下来的秘药。\n呵呵……要怎么用就看你自己了。,14,
voice/3040035000_Halloween1,不给糖就捣蛋？,2,万圣节
voice/3040035000_Halloween2,哦……？是想向我恶作剧吗。呵呵呵。还真是被小看……啊啊！住，住手……把，把假面……还给我！,13,
voice/3040035000_Xmas1,圣诞快乐。,2,圣诞节
voice/3040035000_Xmas2,即使是圣诞老人，也无法轻易踏足卡尔姆之乡吧。\n才不是因为没收到礼物所以在记恨呢。\n绝对不是……！,16,
voice/3040035000_newyear1,新年快乐。,4,新年
voice/3040035000_newyear2,我从那个男人那里听说过。新年时好像能收到叫压岁钱的东西。\n什么……？你说……我是给的那方？怎么会！,15,
voice/3040035000_mypage1,我并不是希望成为十天众才当上的……\n有个非常烦人的家伙啊。,5,最终解放前
voice/3040035000_mypage2,沉睡在卡尔姆之乡的财宝？不知道。,4,
voice/3040035000_mypage3,那个男人……也像这样驰骋于天空吗。,4,
voice/3040035000_mypage4,啊……你有，什么，事。,5,
voice/3040035000_03_mypage1,见到现在的我的话，那个男人会说些什么呢……\n现在想要告诉他的事情，感觉似乎有很多。,12,最终解放后
voice/3040035000_03_mypage2,我非常清楚自己背负的罪孽。不可能忘记。\n这双手沾满鲜血……即使如此，我……,12,
voice/3040035000_03_mypage3,现在回想起来，六崩拳的声音，映射出的是隔阂在我内心的黑暗。,7,
voice/3040262000_mypage1,我的手是如此污秽，犯下的罪也不会消失。\n……但是，内心却是如此镇定，\n是因為知道了自己該做的事情的关系吧。,15,私服
voice/3040262000_mypage2,这次事件中对芬芙……不，\n应该说对十天众的所有人所欠的人情，总有一天必会还清。\n……十天众这个称号，虽然我曾经认为不过就是个装饰……\n哼，出乎意料地还不坏呢。,19,
voice/3040262000_mypage3,差不多希望我该把假面拿下来了？\n这个嘛……不，确实。\n只是在你面前的话……\n等，等等！我可没有说现在就会拿下来！,14,
voice/3710068000_mypage1,知道力量并不是值得炫耀的东西，而是伴随着责任的事情。如果能是那样的斗技大会就好了。,9,漆黑的断罪者
voice/3710068000_mypage2,现在的我是漆黑的断罪者，除此之外什么都不是。\n喂！不要叫我名字！团长！,11,
voice/3710068000_mypage3,看来，大家都没发现我是谁的样子。\n有变装的才能这件事，我自己才是最惊讶……哇！别！别碰！啊！住……住手……,13,
voice/3710098000_mypage1,希耶提那家伙……\n虽然他说这衣服是他全力制作的，但假面实在太显眼了……\n嘛啊，穿起来意外地还不错就是了。,12,假面・浅蓝
voice/3710098000_mypage2,选手名？\n啊啊，现在不是漆黑的断罪者，而是假面・浅蓝……\n话说回来，本来就没有选手名！,10,
voice/3710098000_mypage3b,我不适合这么华丽的假面……啊啊……！团长，住手……我，我会在自己的房间脱假面的所以……！,7,
voice/3040035000_birthday1,生日快乐。,2,生日
voice/3040035000_birthday2,是吗，今天是你的生日啊。\n度过美好的一天吧。,7,
voice/3040035000_Valentine1,情人节……？那是什么。,3,情人节
voice/3040035000_Valentine2,你要，给我……巧克力！？什么……到底有什么企图……,8,
voice/3040035000_Valentine3,你说，这是感谢的心情……\n……那么，我也给你巧克力好了！,9,
voice/3040035000_Whiteday1,今天据说是白色情人节啊。,3,白色情人节
voice/3040035000_Whiteday2,这个糖果给你。里面加入了卡尔姆一族流传下来的秘药。\n呵呵……要怎么用就看你自己了。,14,
voice/3040035000_Halloween1,不给糖就捣蛋？,2,万圣节
voice/3040035000_Halloween2,哦……？是想向我恶作剧吗。呵呵呵。还真是被小看……啊啊！住，住手……把，把假面……还给我！,13,
voice/3040035000_Xmas1,圣诞快乐。,2,圣诞节
voice/3040035000_Xmas2,即使是圣诞老人，也无法轻易踏足卡尔姆之乡吧。\n才不是因为没收到礼物所以在记恨呢。\n绝对不是……！,16,
voice/3040035000_newyear1,新年快乐。,4,新年
voice/3040035000_newyear2,我从那个男人那里听说过。新年时好像能收到叫压岁钱的东西。\n什么……？你说……我是给的那方？怎么会！,15,
voice/3040608000_mypage1,没想到会来到异世界。不过这也算是有趣的经历。这个世界连网络也没有，一切看起来都处于发展之中。如果能在这里找到什么，或许可以带回原本的世界使用。,23,
voice/3040608000_mypage2,姬塔，你能够使用熟练使用多种武器吧。我这有把好刀，想要介绍给你。看。它叫做本氏匕首。啊，别去碰刀尖，上面有剧毒。如果你有兴趣，我可以教你使用方法。意下如何？,29,
voice/3040608000_mypage3,这座城市似乎有种据说凝结了精灵魔力的甜品广受好评，姬塔你知道吗？哎，叫做元素雪芭啊。要是在我的世界，应该会引发美食猎人的热议吧。如果你有其他推荐也请务必告诉我，我想尝试一下。,30,
voice/3040198000_mypage1,经常离开船我也觉得很抱歉，不过，我的归宿是这里。,7,暗usts
voice/3040198000_mypage2,我一直以来都冷淡处理一切，并把这行为错认为是觉悟。\n而正是团长你，告诉我它是错的。,15,
voice/3040198000_mypage3,耳朵……唉……你想摸的话就摸吧。,6,
voice/3040169000_mypage1,我什么都会做的……！\n所以……拜托了……！\n请爱着我……请认同我！,11,最终解放前
voice/3040169000_mypage2,要怎么做……才能看着我呢？\n要怎么做……才能爱着我……呢？,12,
voice/3040169000_mypage3,没事的。伤害到你的人，\n我和Death会全部、消除……的。,10,
voice/3040169000_03_mypage1,我会将我的一切都献给团长的哦。\n所以团长，请你亲手在我身上留下伤痕，\n为了再也不分离，为了永远在一起……\n留下能证明“我是团长所有”的伤痕……,24,最终解放后
voice/3040169000_03_mypage3,这件衣服……看起来好像婚纱一样呢。\n那个呢……虽然很不好意思，\n但是我以前有过成为新娘的梦想……\n所以，能穿上像婚纱一样的衣服，\n真的非常开心。\n那，那个呢，团长，将来有一天，\n能让我穿上真正的……吗？,36,
voice/3040169000_03_mypage4,如果没有团长你们伸出援手的话，\n我想我们现在还会是仅仅两个人……\n所以团长，真的谢谢你，\n向我们伸出了援手，拯救了我们……,22,
voice/3710141000_mypage1,那……那个呢……团长……\n我，只要是团长你的要求，\n什么都会听的，什么都会做的……\n所以……求求你……\n请认同我，请爱着我！,23,泳装皮
voice/3710141000_mypage2,团长的身体，在水里也很温暖……呢。\n那，那个……团长……再抱紧我一点……\n像要把我……弄坏掉那样，用力地……\n让我知道我不是一个人，\n让我明白有人爱着我……\n想要把一切，都刻进这身体里……\n所以……拜托了……,43,
voice/3710141000_mypage3,团长，这件泳装……怎么样呢……？\n那个……Death说很适合我……,12,
voice/3710141000_mypage4,如果团长希望的话，对我怎么做……\n都随你喜欢……哦？\n不……是我希望你能这么做……\n所以……团长……请夺走我的一切吧……\n将我的一切，都归你所有……\n这样的话，我一定能认可……\n自己是被团长你爱着的。,40,
voice/3710194000_mypage1,这件礼裙呢，感觉不知为何，\n跟Death的礼裙有点像，我很喜欢。\n那个，团长……怎么样呢？\n适合……我吗？,18,CD皮
voice/3710194000_mypage2,团长的手……好温暖呢。\n那个呢，团长，我可以任性一下……吗？\n这个……将我……紧紧地抱着……\n想用身体感受……团长的体温，\n不行……吗？,33,
voice/3710194000_mypage3,团长能在身边的话，我会努力的……\n所以，求求你，请在我身边……,12,
voice/3710238000_mypage1,听说想要草坪一直漂漂亮亮的，\n就得好好打理才行。\n不然的话，杂草害虫等等\n就会越来越多，把草坪搞坏。\n了解到这些后，我就觉得，\n要和团长好好打理草坪不可……\n呐Death，你会帮我的，对吗？,33,愚人节皮
voice/3710238000_mypage2,嘟噜噜噜噜噜~ 咔嚓~ 咔嚓~\n呵呵，看着多余的东西一点点消失，\n草坪变得越来越整洁，好舒心呢！\nDeath看上去也乐在其中，太好了！,17,
voice/3710238000_mypage3,团长，你对快艇比赛感兴趣吗？\n嗯，其实我和Death已经报名了。\n那个呢，团长……能来看我的比赛吗？\n团长要是能给我加油的话，\n我绝对可以超常发挥的！\n只为我一个人应援喝彩，\n只对我一个人抱有期待，\n只将我一个人映入眼帘……\n永远……永远永远永远……,39,
voice/3040169000_birthday_mypage1,团长，祝你生日快乐！,5,生日
voice/3040169000_birthday_mypage2,Ha……Happy Birthday!,3,
voice/3040169000_valentine_mypage1,Ha……Happy Valentine!,4,情人节
voice/3040169000_valentine_mypage2,那，那个，我为团长做了巧克力。这个……能收下吗?,12,
voice/3040169000_white_mypage1,Ha……Happy White Day!,4,白色情人节
voice/3040169000_white_mypage2,诶！要送我……点心吗？谢……谢谢！那个……从来没有人为我做过这种事，所以很开心……！,17,
voice/3040169000_halloween_mypage1,不……不给糖・就捣蛋……,4,万圣节
voice/3040169000_halloween_mypage2,Ha……Happy Halloween！,3,
voice/3040169000_christmas_mypage1,Me……Merry Christmas！,3,生日圣诞节
voice/3040169000_christmas_mypage2,团长，那，那个，平安夜的礼物，想要什么？请说说看，我，我会努力准备的……所以……,16,
voice/3040169000_newyear_mypage1,新，新年快乐!,4,新年
voice/3040169000_newyear_mypage2,那，那个，今年也请多多关照。,5,
voice/3040182000_halloween_mypage1,不给糖就捣蛋。,2,万圣
voice/3040182000_halloween_mypage2,托莫伊的恶作剧真让人头疼，之后得好好惩戒一下。,6,
voice/3040182000_christmas_mypage1,圣诞快乐！,2,圣诞
voice/3040182000_christmas_mypage2,像我这样的人，圣诞老人也会温柔对待我吗？,7,
voice/3040182000_newyear_mypage1,新年快乐！,2,新年
voice/3040182000_newyear_mypage2,真是非常漂亮的朝日呢。\n想到大家都平等的看到这景色，感觉有些感慨。,10,
voice/3040182000_valentine_mypage1,情人节快乐！,2,情人节
voice/3040182000_valentine_mypage2,虽然我努力做出了这个……托莫伊他会收下吗？,7,
voice/3040182000_white_mypage1,白色情人节快乐！,2,白情
voice/3040182000_white_mypage2,托莫伊会给我回礼吗？总觉得坐立不安。,6,
voice/3040228000_mypage1,����ԡ������ʱ��ҪС�ĵ㣬�Բ�ע���ؿڱ���߹��ء�,7,��ҳ
voice/3040228000_mypage2,�Ǹ�����������ͣ��������ô������Ϊ�˴�������ԡ�²����ű�ģ���������,13,
voice/3040228000_mypage3,��~������֮��һ��ȥ��Ȫ��~���һᡢϸϸ�ء�Ϊ�㡢����������~,19,
voice/3040145000_s1_halloween0,不给糖就捣蛋！,2,万圣
voice/3040145000_s1_halloween1,万圣节快乐！,2,
voice/3040145000_s1_halloween2,据说今天异界的门会很容易打开。\n欢闹不要紧，不过还请多加注意。,8,
voice/3040145000_s1_christmas0,圣诞快乐！团长阁下。,3,圣诞
voice/3040145000_s1_christmas1,神圣之夜吗……真是给夜晚最长的日子取了个夸张的名字啊。,8,
voice/3040145000_s1_newyear0,恭贺新年！\n今年也请多关照了，团长阁下。,5,新年
voice/3040145000_s1_newyear1,对我们这些度过漫长岁月的人来说，一年的时间过于短暂，不能算一个段落。\n不过有时候也会想今年一定要做一些事……今年一定要把我的同胞们……！,13,
voice/3040145000_s1_valentine0,情人节？呵……有各种各样的习俗啊。,6,情人节
voice/3040145000_s1_valentine1,情人节快乐！,2,
voice/3040145000_s1_whiteday0,白色情人节……原来如此。\n用礼物来还礼物，用道谢来对待道谢啊。,10,白情
voice/3040145000_s1_whiteday1,白色情人节快乐！,2,
voice/3040063000_03_mypage1,托团长的福…我可能终于能认可自己了。谢谢你，团长。,10,mao
voice/3040063000_03_mypage2,被藏八的幻影囚禁、一直以来都迷失了自我。但是、从今以后我将真正地追寻至高境界,12,
voice/3040063000_03_mypage3,下次、不再和欧克托与芬芙酱一起聊天吗？我想一定会很有趣的,6,
voice/3040063000_mypage2,团长团长！和姐姐一起去锻炼吧！,5,
voice/3040063000_mypage4_b,呼…呼…呼啊啊？！想要瞑想的时候，又不知不觉睡着了啊…,13,
voice/3040063000_mypage1,阳光不错呀…呐、要不要和姐姐一起去晒太阳？,6,
voice/3040063000_birthday1,Happy Birthday！,1,生日
voice/3040063000_birthday2,生日快乐。,1,
voice/3040063000_Halloween1,万圣节快乐！,2,万圣
voice/3040063000_Halloween2,不给糖就捣蛋。,2,
voice/3040063000_Halloween3,不要紧吧？团长？\n你能自己收集来糖果吗？,7,
voice/3040063000_Xmas2,团长酱，圣诞快乐！,3,圣诞
voice/3040063000_Xmas3,今天很冷，所以一起取暖度过吧。,5,
voice/3040063000_Xmas4,跟姐姐一起取暖暖暖身子吧。\n来来，过来这里，呵呵。,8,
voice/3040063000_newyear1,新年快乐！,2,新年
voice/3040063000_newyear2,恭贺新年！,2,
voice/3040063000_newyear4,团长酱~跟姐姐一起去看元旦日出吧！,7,
voice/3040063000_Valentine1,情人节快乐！,2,情人节
voice/3040063000_Valentine2,团长酱！团长酱！来，给你！,4,
voice/3040063000_Valentine6,来，啊~嗯！,3,
voice/3040063000_whiteday1,白色情人节快乐！,2,白情
voice/3040063000_whiteday2,……今天是男孩子给女孩子……平日的谢礼，的日子吧……,10,
voice/3040063000_whiteday6,这个，是给姐姐的吗？\n谢谢！我很高兴，很高兴！,10,
voice/3040063000_whiteday9,嗯？团长酱？\n这个，是给姐姐的吗？\n平日的谢礼……？,10,
voice/3040063000_whiteday10,呵呵呵，谢谢……\n团长酱的心意，我很开心……,7,
voice/3040063000_whiteday11,呐，团长酱。\n如果你要向我表达平日的谢意的话……\n今年我能向你撒会娇吗？,11,
voice/3040222000_halloween_mypage1,万圣节快乐！,3,万圣
voice/3040222000_halloween_mypage2,没想到会有这种愉快的庆典。世界真是广阔啊。,7,
voice/3040222000_christmas_mypage1,Happy Merry Christmas。,3,圣诞
voice/3040222000_christmas_mypage2,大家竟然要一起庆祝平安夜！我好期待啊。,4,
voice/3040222000_newyear_mypage1,恭贺新年！,2,新年
voice/3040222000_newyear_mypage2,呼啊……昨晚上熬夜了，所以现在很困很困……,9,
voice/3040222000_valentine_mypage1,情人节快乐！,3,情人节
voice/3040222000_valentine_mypage2,每到情人节的季节，我都会想起父亲大人笑着大口大口吃巧克力的样子。,8,
voice/3040222000_white_mypage1,白色情人节快乐！,3,白情
voice/3040222000_white_mypage2,虽说今天是白色情人节，但是我没有坐立不安……,6,
voice/3040016000_s1_halloween0,万圣节快乐！,2,万圣
voice/3040016000_s1_halloween1,不给糖就捣蛋！,2,
voice/3040016000_s1_halloween8,嗷~不给糖就捣蛋！不给糖的家伙就等着在天空尽头后悔吧！\n哈哈，万圣节真开心啊~,14,
voice/3040016000_s1_christmas1,圣诞快乐！,2,圣诞
voice/3040016000_s1_christmas8,总觉得城里整个的都好刺眼汪。\n杂乱无章到处装饰，太没品了汪。\n看起来很浪漫，散步也会很有趣，对吧，主人。,13,
voice/3040016000_s1_christmas9,有个带着红帽子的老头汪！\n但是那是假的老头汪，他没有拿着什么好东西汪。\n嗯……但是那个帽子，我有点想要。,15,
voice/3040016000_s1_newyear1,Happy New Year！,2,新年
voice/3040016000_s1_newyear8,（吃）是年节菜汪！是大餐汪！\n（吃）菜太少了汪！再多拿点出来汪！\n呵呵，明明用筷子好好吃会更好吃。来，团长，啊~嗯。,19,
voice/3040016000_s1_newyear9,你！没有压岁钱给我们吗汪？\n小心我把你的眼珠子挖出来当成压岁钱汪。,9,
voice/3040016000_s1_valentine1,情人节快乐！,2,情人节
voice/3040016000_s1_valentine8,街上有很多欢闹的人汪！\n爆炸吧汪！我要把所有人统统丢到那个世界去汪！\n停下，不可以恶作剧哦~,13,
voice/3040016000_s1_valentine9,咕噜噜~巧克力对狗来说是毒这个说法到底怎么回事汪！把我们当成普通的狗了吗汪？\n冷、冷静下来汪！来人，什么都行，给它点吃的汪！\n那么巧克力我就吃啦~\n太狡猾汪太狡猾汪！,25,
voice/3040016000_s1_whiteday1,白色情人节快乐！,3,白情
voice/3040016000_s1_whiteday8,总觉得街上的男人们坐立不安又在傻笑让人很不爽汪！\n要不要把那些家伙的喉咙咬破，让这热闹的城市染满鲜血汪？\n好了好了，不要妨碍大家。,17,
voice/3040016000_s1_whiteday9,团长，今天是白色情人节汪！\n赶快孝敬孝敬老子汪！\n我期待着你哦，团长。,13,
voice/3040092000_mypage1,团长，今晚有空吗？一起去看星星吧，肯定会很有趣的。,9,泳佐
voice/3040092000_mypage2,我想称霸海边所有的小吃摊位呢，你能陪我一起吗？,6,
voice/3040092000_mypage3,我喜欢被你抚摸下巴的感觉。不过不要太突然哦？否则我会吓到的。,9,
voice/3710048000_mypage1,经过与你一起旅行，我学到一件事。攻击有时候也会成为防御。\n为了保护世界的调停，可能会需要施展更加强大的力量吧。,18,zoe剑皮
voice/3710048000_mypage2,我的剑可以自由变换形状。铳、枪、斧、弓、短剑，还有其他各种……\n那些我都试了一遍，还是觉得剑用起来最合适。,17,
voice/3710048000_mypage3,盾牌我没有带来。不过你放心，我一定会用这把剑保护世界和你。,9,
voice/3710048000_v_038,要不要一起吃派？,2,
voice/3710096000_mypage1,与我一样显现于世的人……如果那个人会给世界带来危机，那么我就必须阻止他。,12,星友皮
voice/3710096000_mypage2,那名星晶兽少女成功与姐姐再会了啊……\n看着她的笑容，很不可思议地觉得内心暖洋洋的。,12,
voice/3710096000_mypage3,说句泄气话，对这无止尽的战斗，有时候我有时候会感到畏惧。\n但是只要你在我身边，我就能重新拿起剑。\n往后也请让我把背后托付给你，姬塔。,20,
voice/3710136000_mypage1,看着这不断冒泡泡的果汁，忽然有了奇妙的想法。就好像这泡泡就是世界的敌人，源源不断的出现然后破裂……唉……或是就这样在我的手中消失。不，现实的敌人并不会像这样简单消失，也不好吃。哈哈，或许我有点累了，团长，要不要放松一下一起去吃个派？,37,VS皮
voice/3710136000_mypage2,自从与你一起在天空旅行，我在这条骑空艇上认识了许许多多的人。大家都是像你这样温暖又温柔的人，在你们的身边让我感到非常舒适。同时，为了不失去我所爱的你们，一定要歼灭世界的威胁这个决心也更加坚定了。,30,
voice/3710136000_mypage3,呀，是你啊！来得正好，你能在我身边呆一会吗？没有什么特殊的意思，就是迪和莉在你身边的话会很平静。对，就是这样，我也会觉得很平静。内心会很不可思议地高兴起来，就像泡了温泉一样暖洋洋的，很平静。你觉得怎样？我在你的身边，你也像我一样感觉暖洋洋吗？,41,
voice/3040485000_halloween_mypage1,今天是万圣节啊。,2,万圣
voice/3040485000_halloween_mypage2,看着变装的孩子们就不禁想要微笑啊。,4,万圣
voice/3040055000_Halloween1,万圣~~~,3,万圣
voice/3040055000_Halloween2,给糖~~~,2,
voice/3040055000_Halloween5,哦，拿到了很多糖果很开心啊，塔努。,6,
voice/3040055000_Xmas1,Me~~rry！,3,圣诞
voice/3040055000_Xmas2,塔奴亚她说，圣诞快乐。,4,
voice/3040055000_newyear1,新~~年~~,4,新年
voice/3040055000_newyear2,塔奴亚她说，新年快乐！,5,
voice/3040055000_Valentine1,情……人……,3,情人节
voice/3040055000_Valentine3,巧……克……,3,
voice/3040193000_newyear_mypage1_mix,新年快乐。,2,新年
voice/3040193000_newyear_mypage2_mix,就算是新年，也不能怠慢了锻炼啊！来吧，要开始了。\n诶，吃完饭再来嘛~\n运动后的饭更好吃哦，一起加油吧。,15,
voice/3040193000_valentine_mypage1_mix,情人节快乐。,2,情人节
voice/3040193000_valentine_mypage2_mix,总算是把巧克力做好了呢。\n那么，我就拿去送吧~\n嗯，快点去吧！\n等等你们俩！那个，我，我还没做好心理准备呢……,13,
voice/3040193000_white_mypage1_mix,白色情人节快乐。,2,白情
voice/3040193000_white_mypage2_mix,麦姆姐姐，今天会不会从团长那收到礼物呢？\n你，你在说什么啊，我完全听不懂呢……哈哈哈哈哈哈。\n麦姆姐，真好懂啊……,12,
voice/3040449000_mypage1,身为六龙的我就是『理』本身。倘若要向我许愿，你必须具备毅力和足以信服的理由。,15,
voice/3040449000_mypage2,人类总是将些微小事记住并反映在心情上，不过，在破坏之神创造的这个世界里，这的确是宝贵的。,20,
voice/3040449000_mypage3,身为特异点确会引发各种事件，但显然你就是自找麻烦的性格呢？希望你能认识到自己是柔弱的人类之子，稍微记着点自保吧。,23,
voice/3040449000_newyear_mypage1,恭贺新禧。,3,新年
voice/3040449000_newyear_mypage2,觉得新年值得庆贺，是因为空之世界充斥苦难，还是由于空之世界的生命如此顽强？,11,新年
voice/3040449000_newyear_mypage3,感谢日出是因为知道这是光所赐予的祝福吧。但这份祝福太过峻烈，直视它会有丧失视力之虞。这两者是表里一体的，希望你切勿忘记这一点。,19,新年
voice/3040449000_birthday_mypage1,生日？…那我就道声祝福吧。,8,生日
voice/3040449000_birthday_mypage2,愿弱小却顽强的生命度过的每一日都有幸运相随。,9,生日
voice/3040449000_birthday_mypage3,为了降生在空之世界的生命能获得幸福，我等六龙必须履行职责。,10,生日
voice/3040449000_valentine_mypage1,情人节快乐。愿今天对人之子而言是幸福的一日。,6,情人节
voice/3040449000_valentine_mypage2,牵手的时候，比起不快，还是表现得乐意一点更符合眼下的情形吧？不过说起来，你看起来有些慌张呢。,14,
voice/3040449000_valentine_mypage3,对繁殖采取积极的态度，对于延续谱系是极其重要的吧。只是在我看来，与此相关联的习俗有些过于复杂了。,15,
voice/3030065000_v_birthday1,你，今天生日？,1,生日
voice/3030065000_v_birthday2,恭喜你！有什么想要的东西吗？那条鱼要不要？,4,
voice/3040045000_birthday1,Happy Birthday！,1,生日
voice/3040045000_birthday2,生日快乐。,1,
voice/3040045000_birthday3a,能与你一起庆祝你生日纪念日，我很高兴。,5,
voice/3040045000_Halloween1,万圣节快乐！,2,万圣
voice/3040045000_Halloween2,不给糖就捣蛋。\n我过去在的骑士团也是大家一起变装一起玩乐。,8,
voice/3040045000_Xmas1,圣诞快乐！,2,圣诞
voice/3040045000_Xmas2,今天是圣诞节啊。\n今夜你会和谁一起庆祝？,6,
voice/3040045000_newyear1a,新年快乐！,2,新年
voice/3040045000_newyear3,新的一年又要开始了呢。\n今年也请多关照了，团长。,7,
voice/3040045000_Valentine1,情人节快乐！,2,情人节
voice/3040045000_Valentine2,你要给我巧克力吗？呵呵……很高兴能从你这里收到。谢谢。,7,
voice/3040045000_Whiteday1,白色情人节快乐！,2,白情
voice/3040045000_Whiteday2b,嗯？有什么好惊讶的？\n你不记得今天是白色情人节了吗？,7,
voice/3040045000_Whiteday3,呵呵……这是我的一点心意。希望你喜欢……,7,
voice/3040040000_mypage1,拯救世界……为了这个使命，我甚至可以抛弃生命。,6,终突前
voice/3040040000_mypage2,我并不喜欢战斗。我更喜欢做刺绣啊，做点心来过日子。\n……但是，为了保护人们，有时候战斗也是必需的。,12,
voice/3040040000_mypage3,我从碧大人身上感到……与过去给我启示的那个存在相同的气息……,6,
voice/3040040000_mypage4,为了成就大义，需要强大的力量。所谓强大的力量，是从每天努力积累中诞生的。,9,
voice/3040040000_03_mypage1,最初我收到了拯救世界的启示。但是，拯救世界到底是怎么回事，我甚至连这个都不明白。,14,终突后
voice/3040040000_03_mypage2,为了我没能拯救到的那些人，我也不会停下脚步。,6,
voice/3040040000_03_mypage3,我并不是喜欢战斗。即使如此，如果我拿起武器可以帮助到人们，那么也是逼不得已。,10,
voice/3040040000_birthday1,生日快乐。,1,生日
voice/3040040000_birthday2,Happy Birthday！,1,
voice/3040040000_birthday3,生日快乐。\n能像这样与你一起为你诞生的日子庆祝我很荣幸。\n希望你下一个生日我也能与你一起。,10,
voice/3040040000_Halloween1,万圣节快乐！,2,万圣
voice/3040040000_Halloween2,万圣节快乐！\n糖果还是恶作剧？敢对我恶作剧你也真是胆大，来试试看啊。,11,
voice/3040040000_Xmas1,圣诞快乐！,2,圣诞
voice/3040040000_Xmas3,圣诞快乐。\n过得热热闹闹是很开心，不过度过严肃的一天也不错。\n愿你能够度过一个美满的平安夜。,11,
voice/3040040000_newyear1,新年快乐！,2,新年
voice/3040040000_newyear2,今年也请多关照。,2,
voice/3040040000_Valentine2,情人节快乐！,2,情人节
voice/3040040000_Valentine3a,情人节快乐。这个巧克力是平日的谢礼，请收下。\n……嗯？你问这个小包？这个是给碧大人的。它会开心吗？,14,
voice/3040040000_s1_whiteday0,白色情人节……快乐？,4,白情
voice/3040040000_s1_whiteday1,碧大人居然送了礼物给我！实在让我受宠若惊，我该怎么回礼才好？,8,
voice/3040106000_mypage1,如果你想知道的话，我就告诉你这个世界的真相吧。,4,路西欧
voice/3040106000_mypage2,我的主人说过，我必须去成为为这个世界带来安宁和繁荣的光明……所以，请各位不要再为了我争吵了！,15,
voice/3040106000_mypage3,我……做错了吗……,3,
voice/3040106000_mypage4,主人为何要将我创造得如此美丽呢……？,5,
voice/3040106000_s1_birthday1,Happy Birthday！,1,生日
voice/3040106000_s1_birthday2,往后我的加护也会与你同在。,4,
voice/3040106000_s1_halloween1,万圣节快乐！,2,万圣
voice/3040106000_s1_halloween2,今天大家都各随己愿随意穿着，我也想偶尔舒展一下自己的翅膀。\n是啊，会少许发光，也会有声音。\n不行吗……是吗……,17,
voice/3040106000_v_004,（测试）啊，请务必用路西欧这个名字称呼我。\n现在有危机正在逼近，你会帮忙的吧？,10,图鉴语音
voice/scene_chr344_q3_s20_23,（测试）吾之光辉，将会照耀到这天空和星空的尽头。,5,
voice/scene_fate_chr344_ep1_51,（测试）请不要再为了我争斗了！,5,
voice/3040106000_s1_christmas1,圣诞快乐！,2,圣诞
voice/3040106000_s1_christmas2,愿吾主祝福你。,5,
voice/3040106000_s1_newyear1,Happy New Year！,2,新年
voice/3040106000_s1_newyear2,在一切重获新生之前，应该要重新审视自己的行为，谨慎言行。,8,
voice/3040106000_s1_valentine1,情人节……吗？,2,情人节
voice/3040106000_s1_valentine2,把好意的象征用数量和金钱来衡量是值得羞愧的行为哦。,5,
voice/3040106000_s1_whiteday1,白色情人节……吗。,3,白情
voice/3040106000_s1_whiteday2,回应好意，传达感谢之意，真是非常好的习惯。,6,
