id,jp,en,trans
shop_exchange_1,トレジャー交換,,
shop_exchange_10,セット,,
shop_exchange_11,個,,
shop_exchange_12,%sがパーティに加入しました。,,
shop_exchange_13,%s1%s2入手しました。<br>獲得した報酬はプレゼントリスト(期限なし)に<br>送られます。,,
shop_exchange_14,%s1%s2入手しました。,,
shop_exchange_15,本日の交換%s1数制限　残り%s2%s3,,
shop_exchange_16,残り%s1%s2,,
shop_exchange_17,（所持数　%s）,,
shop_exchange_18,ルピの所持限界を超えてしまうため<br>売却できません。,,
shop_exchange_19,所持数が不足しているため<br>売却できません。,,
shop_exchange_2,冒険で手に入れたトレジャーと<br>アイテムの交換ができちゃいます～,,
shop_exchange_20,売却確認,,
shop_exchange_21,売却,,
shop_exchange_22,売却不可,,
shop_exchange_23,売却完了,,
shop_exchange_24,%s個売却しました。,,
shop_exchange_25,確認,,
shop_exchange_26,進行中のクエストがあります。<br>島を移動する場合はクエストから撤退し<br>途中経過を破棄する必要があります。,,
shop_exchange_27,アイテム詳細,,
shop_exchange_28,武勲・栄誉の輝き交換,,
shop_exchange_29,輝きはマルチバトルに参加すれば<br>手に入れることができますよ～,,
shop_exchange_3,交換確認,,
shop_exchange_30,本日の交換%s1数制限　残り%s2%s3,,
shop_exchange_31,バハムートの鉤爪交換,,
shop_exchange_32,サモン・クレイドル交換,,
shop_exchange_33,SGFポイント交換,,
shop_exchange_4,仲間にする,,
shop_exchange_5,交換する,,
shop_exchange_6,交換エラー,,
shop_exchange_7,交換できませんでした。,,
shop_exchange_8,交換完了,,
shop_exchange_9,人,,
shop_exchange_ceiling_1,蒼光の輝石交換,,
shop_exchange_ceiling_2,手に入れた蒼光の輝石と<br>アイテムの交換ができちゃいます〜,,
shop_exchange_do_1,ディフェンドオーダー,,
shop_exchange_do_2,作成する,,
shop_exchange_do_3,作成エラー,,
shop_exchange_do_4,作成できませんでした。,,
shop_exchange_do_5,作成完了,,
shop_exchange_do_6,本日の作成%s1数制限　残り%s2%s3,,
shop_exchange_do_7,防戦アイテム作成,,
shop_exchange_links_1,リンクス交換チケット,,
shop_exchange_moon_1,ムーン交換,,
shop_exchange_moon_2,シェロカルテの特別交換券,,
shop_exchange_moon_3,%s個入手しました。,,
shop_exchange_moon_4,%sルピ入手しました。,,
shop_exchange_moon_5,%sJP入手しました。,,
shop_exchange_pop_1,発動中のよろず屋サポート,,
shop_exchange_pop_2,発動確認,,
shop_exchange_pop_3,よろず屋サポート,,
shop_exchange_pop_4,軌跡の雫が足りません。,,
shop_exchange_present_1,プレゼントリストに送られました。,,
shop_exchange_trajectory_1,軌跡の雫ショップ,,
shop_exchange_trajectory_2,冒険をすればするほど<br>その軌跡が形になるそうですよ〜,,
shop_exchange_trajectory_3,軌跡の雫 新着情報,,
shop_exchange_trajectory_4,軌跡の雫,,
shop_exchange_trajectory_5,よろず屋サポート効果UPキャンペーン,,
shop_exchange_trajectory_common_1,快適な空の旅への支度は、よろず屋にお任せください～,,
shop_exchange_trajectory_common_2,シェロちゃんとよろず屋を今後ともご贔屓に～！,,
shop_exchange_trajectory_type1_1,「騎空士の道は一日にしてならず」ですよ～<br>頑張ってくださいね～,,
shop_exchange_trajectory_type1_2,準備完了です～<br>張り切っていきましょ～！,,
shop_exchange_trajectory_type2_1,いってらっしゃ～い！<br>旅のご無事を祈っています～,,
shop_exchange_trajectory_type2_2,今日は絶好の冒険日和ですね～,,
shop_exchange_trajectory_type3_1,装備品の強化は、今日から頑張りましょう～<br>なんて……うぷぷぷ,,
shop_exchange_trajectory_type3_2,装備品のことなら、そう！ビィさんに～<br>なんて……<br>うぷぷぷ,,
shop_exchange_trajectory_type4_1,装備品の強化も、<br>よろず屋に、よろ～ず！<br>うぷぷぷ,,
shop_exchange_trajectory_type4_2,大成功したら、シェロちゃんに見せいこう～！<br>うぷぷぷ,,
shop_exchange_trajectory_type5_1,お金は大切にしましょうね～<br>お金はおっかね～！<br>ですので～,,
shop_exchange_trajectory_type5_2,お金を拾ったら披露しましょう～拾うだけに。<br>うぷぷぷ,,
shop_exchange_trajectory_type6_1,今日はなにか良いことが起きる予感がしますね～,,
shop_exchange_trajectory_type6_2,お宝を見つけたからといって、油断してはいけませんよ～,,
shop_pop_1,一部コンテンツについて,,
shop_skycompass_1,グラパス,,
shop_skycompass_2,連携確認,,
shop_skycompass_3,ページを開けません。アドレスが無効です。,,
shop_title,モバコインショップ,,
shop_title_dmm,DMMポイントショップ,,
shop_title_g,グリーコインショップ,,
shop_title_yahoo,グラブルコインショップ,,
sidestory_archive_1,ストーリー図鑑,,
sidestory_archive_2,確認条件,,
sidestory_campaign_1,キャンペーンについて,,
sidestory_index_1,サイドストーリー,,
sidestory_navi_1,バトル前,,
sidestory_navi_2,討伐章,,
sidestory_navi_3,戦貨,,
sidestory_navi_4,貢献度,,
sidestory_navi_5,台詞集,,
sidestory_quest_1,クエスト,,
sidestory_quest_2,クエスト解放,,
sidestory_quest_3,謎解きクエスト,,
sidestory_title_1,追加された称号,,
sidestory_title_2,称号確認,,
sidestory_title_3,称号設定完了,,
sidestory_title_4,称号を設定しました。,,
sidestory_title_5,ストーリー称号,,
sidestory_top_1,獲得キャラクター,,
sidestory_top_10,%s1%s2入手しました。,,
sidestory_top_11,%sがパーティに加入しました。,,
sidestory_top_12,本日の交換%s1数制限　残り%s2%s3,,
sidestory_top_13,残り%s1%s2,,
sidestory_top_14,（所持数　%s）,,
sidestory_top_15,アイテム詳細,,
sidestory_top_17,クエスト解放,,
sidestory_top_18,ルピ,,
sidestory_top_19,本日の交換%s1数制限　残り%s2%s3,,
sidestory_top_2,交換確認,,
sidestory_top_20,台詞集解放,,
sidestory_top_21,台詞集,,
sidestory_top_23,クエストに挑戦可能となりました。,,
sidestory_top_24,%sを入手しました。,,
sidestory_top_25,加入条件,,
sidestory_top_26,プレゼントリストに送られました。,,
sidestory_top_3,交換する,,
sidestory_top_4,仲間にする,,
sidestory_top_5,個,,
sidestory_top_6,人,,
sidestory_top_7,交換エラー,,
sidestory_top_8,交換できませんでした。,,
sidestory_top_9,交換完了,,
sort_filter_1,未選択,,
sort_filter_10,スキルレベル,,
sort_filter_100,キャラの属性:火/水〜,,
sort_filter_101,キャラの属性:闇/光〜,,
sort_filter_102,キャラのタイプ:A,,
sort_filter_103,キャラのタイプ:B,,
sort_filter_104,属性:火/水〜,,
sort_filter_105,属性:闇/光〜,,
sort_filter_106,種類:剣/短剣〜,,
sort_filter_107,種類:刀/楽器〜,,
sort_filter_108,LB Class:高,,
sort_filter_109,LB Class:高い順,,
sort_filter_11,Ｌｖ:高,,
sort_filter_110,LB Class:低,,
sort_filter_111,LB Class:低い順,,
sort_filter_112,LB Class,,
sort_filter_12,Ｌｖ:高い順,,
sort_filter_13,Ｌｖ:低,,
sort_filter_14,Ｌｖ:低い順,,
sort_filter_15,戦力:高,,
sort_filter_16,戦力:高い順,,
sort_filter_17,戦力:低,,
sort_filter_18,戦力:低い順,,
sort_filter_19,攻撃力:高,,
sort_filter_2,攻撃力,,
sort_filter_20,攻撃力:高い順,,
sort_filter_21,攻撃力:低,,
sort_filter_22,攻撃力:低い順,,
sort_filter_23,ＨＰ:高,,
sort_filter_24,ＨＰ:高い順,,
sort_filter_25,ＨＰ:低,,
sort_filter_26,ＨＰ:低い順,,
sort_filter_27,レア度:高,,
sort_filter_28,レア度:高い順,,
sort_filter_29,レア度:低,,
sort_filter_3,戦力,,
sort_filter_30,レア度:低い順,,
sort_filter_31,上限解放:高,,
sort_filter_32,上限解放段階:高い順,,
sort_filter_33,上限解放:低,,
sort_filter_34,上限解放段階:低い順,,
sort_filter_35,スキルLv:高,,
sort_filter_36,武器スキルLv:高い順,,
sort_filter_37,スキルLv:低,,
sort_filter_38,武器スキルLv:低い順,,
sort_filter_39,最近入手,,
sort_filter_4,レア度,,
sort_filter_40,最近入手した順,,
sort_filter_41,昔に入手,,
sort_filter_42,昔に入手した順,,
sort_filter_43,武器種順:Ｂ,,
sort_filter_44,刀/楽器/弓/格闘/銃〜,,
sort_filter_45,武器種順:Ａ,,
sort_filter_46,剣/短剣/槍/斧/杖〜,,
sort_filter_47,属性順:Ｂ,,
sort_filter_48,闇/光/風/土/水/火,,
sort_filter_49,属性順:Ａ,,
sort_filter_5,属性,,
sort_filter_50,火/水/土/風/光/闇,,
sort_filter_51,ソート設定,,
sort_filter_52,並び替えて表示する,,
sort_filter_53,絞り込んで表示する,,
sort_filter_54,武器の最大攻撃力:高い順,,
sort_filter_55,武器の最大攻撃力:低い順,,
sort_filter_56,武器の最大HP:高い順,,
sort_filter_57,武器の最大HP:低い順,,
sort_filter_58,武器の属性:火/水〜,,
sort_filter_59,武器の属性:闇/光〜,,
sort_filter_6,入手,,
sort_filter_60,武器の種類:剣/短剣〜,,
sort_filter_61,武器の種類:刀/楽器〜,,
sort_filter_62,キャラの最大攻撃力:高い順,,
sort_filter_63,キャラの最大攻撃力:低い順,,
sort_filter_64,キャラの最大HP:高い順,,
sort_filter_65,キャラの最大HP:低い順,,
sort_filter_66,キャラの属性:火/水〜,,
sort_filter_67,キャラの属性:闇/光〜,,
sort_filter_68,キャラのタイプ:バランス/攻撃〜,,
sort_filter_69,キャラのタイプ:特殊/回復〜,,
sort_filter_7,レベル,,
sort_filter_70,最大攻撃力:高い順,,
sort_filter_71,最大攻撃力:低い順,,
sort_filter_72,最大HP:高い順,,
sort_filter_73,最大HP:低い順,,
sort_filter_74,属性:火/水〜,,
sort_filter_75,属性:闇/光〜,,
sort_filter_76,種類:剣/短剣〜,,
sort_filter_77,種類:刀/楽器〜,,
sort_filter_78,HP,,
sort_filter_79,武器攻撃力,,
sort_filter_8,上限解放,,
sort_filter_80,武器HP,,
sort_filter_81,武器属性,,
sort_filter_82,キャラ攻撃力,,
sort_filter_83,キャラHP,,
sort_filter_84,キャラ属性,,
sort_filter_85,キャラタイプ,,
sort_filter_86,最大攻撃力,,
sort_filter_87,最大HP,,
sort_filter_88,武器の最大攻撃力:高,,
sort_filter_89,武器の最大攻撃力:低,,
sort_filter_9,武器種,,
sort_filter_90,武器の最大HP:高い順,,
sort_filter_91,武器の最大HP:低い順,,
sort_filter_92,武器の属性:火/水〜,,
sort_filter_93,武器の属性:闇/光〜,,
sort_filter_94,武器の種類:剣/短剣〜,,
sort_filter_95,武器の種類:刀/楽器〜,,
sort_filter_96,キャラの最大攻撃力:高,,
sort_filter_97,キャラの最大攻撃力:低,,
sort_filter_98,キャラの最大HP:高い順,,
sort_filter_99,キャラの最大HP:低い順,,
start_recast_1,使用可能: %sターン後,,
start_recast_2,使用可能,,
start_recast_3,使用済み,,
summon_lyria_1,ルリアが召喚不可状態<br>のため召喚できません。,,
summon_lyria_2,ルリアが倒れたため召喚できません。,,
survival_mode_1,サバイバルモード,,
title_1,称号設定,,
title_10,該当する報酬がありません。,,
title_11,%s件,,
title_12,報酬受取,,
title_13,所持数がいっぱいです,,
title_14,所持数が限界のため、<br>受け取ることが出来ません。,,
title_15,謎解きトップへ,,
title_16,称号設定完了,,
title_17,称号を設定しました。,,
title_18,イベント称号,,
title_19,フェイトエピソード解放,,
title_2,称号設定完了,,
title_20,獲得キャラクター,,
title_3,称号を設定しました。,,
title_4,追加された称号,,
title_5,称号,,
title_6,称号確認,,
title_7,称号設定完了,,
title_8,称号を設定しました。,,
title_9,称号報酬,,
user_1,新着情報,News,
user_10,騎空団サポート,Crew Skills,
user_11,称号獲得,Trophy Achieved,
user_12,レビュー書き込み,Write a Review!,
user_13,レビューを書くと、<br>「レジェンドガチャチケット」1枚<br>を獲得できます。<br>レジェンドガチャチケットは<br>プレゼントリストに送られます。,Write a review to get one Premium<br>draw ticket. The draw ticket will<br>appear in your crate.,
user_14,アイテム獲得！,Item Received,
user_15,%s<br>を手に入れたぜ！,Look what you got:<br>%s!,
user_16,所持上限,Inventory Full,
user_17,所持上限に達しているので、これ以上所持できません。,You already have the maximum number that can be held at once. You can't carry any more.,
user_18,天星器交換チケットを使用できます。,Revenant weapon exchange ticket available!,
user_19,超得！！スタートダッシュガチャセットが<br />購入できます。,Deeply discounted Beginner's draw set on sale!,
user_2,編成することができなくなりました,This can't be equipped anymore.,
user_20,サプライズ！！スペシャルガチャセットが<br />購入できます。,Surprise Special draw set on sale!,
user_21,無料ガチャが引けます。,Draw once for free!,
user_22,フェイトエピソードがあります！,You have new fate episodes!,
user_23,フレンド申請が来ています。,You have a friend request!,
user_24,招待チャットを送信して、報酬GET！！,Invite a friend to Granblue Fantasy and get loot!,
user_25,騎空団に入団申請が来ています。,Someone applied to your crew!,
user_26,称号報酬が獲得出来ます。,You got a new trophy!,
user_27,%sが購入できます。,"%s is now available. ",
user_28,騎空団%sからのスカウトがあります。,You were scouted by %s!,
user_29,未確認バトルがあります。,Check your raid battles!,
user_3,イベント終了,Event Concluded,
user_30,未確認の共闘バトルがあります。,Check your co-op battles!,
user_31,未確認のイベント共闘バトルがあります。,Check your co-op event battles!,
user_32,挨拶が%s件あります。,There is %s message on your message board.,
user_33,キャンペーンの当選結果が来ています。,You were selected!,
user_34,誕生日が未設定です。,Enter your birthday.,
user_35,お誕生日おめでとうございます！,Happy Birthday from Granblue Fantasy!,
user_36,レビュー書き込みで報酬を獲得できます。,Write a review and get some loot.,
user_37,アプリケーションに新しいバージョンがあります。,There is an newer version of this app.,
user_38,会員登録をするとニックネームを変更できます。,Register with Mobage to change your nickname.,
user_39,お誕生日おめでとうございます！,Happy Birthday from Granblue Fantasy!,
user_4,プレゼント,Crate,
user_40,<span class='txt-birthday'>%s1%s2日は%s3さんの誕生日です！</span>マイページやルリアノートで、<br>特定のキャラクターからあなたの誕生日の<br>お祝いメッセージを聞くことができます。,<span class='txt-birthday'>%s1 %s2 is %s3's birthday!</span>Certain characters will have a special birthday message for you on the Home screen and in your Journal.,
user_41,読み込みエラー:e001\nお手数ですが、ページを再読み込みしてください。,Loading error :e001\nPlease tap the Reload button.,
user_42,発動中の騎空団サポート,Active Crew Skills,
user_43,初回限定で10連ガチャが<br>無料で引けます！,Welcome to Granblue Fantasy! Here's a free 10-part draw!,
user_44,初回限定ガチャ,Welcome Draw,
user_45,第2章「操舵士の決意」をクリアすることで<br />ラカムが仲間に加わります。<br />クエストを進行しますか？,Clear Chapter 2: A Helmsman's Resolve.<br />Rackam will join your party then.<br />Play this quest?,
user_46,クエストを進めよう！,Play the Quest!,
user_47,カジノ艇,Casino Liner,
user_48,パソコンからのご利用について,Play on a Computer,
user_49,Twitterに投稿することでAP・BPが回復します。,Post to Twitter to recover AP and EP.,
user_5,新着情報,News,
user_50,Twitter投稿,Post to Twitter,
user_51,Twitter連携,Link Twitter Account,
user_52,Twitterに投稿しました。,The tweet was posted to Twitter.,
user_53,Twitter投稿により<br>AP・BPが回復しました。,Your AP and EP have recovered.,
user_54,送信完了,Post to Twitter,
user_55,Twitterに投稿することでAP・BPが回復します。,Post to Twitter to recover AP and EP.,
user_56,認証完了,Link Twitter Account,
user_57,Twitterとの連携を認証しました。,Your Granblue Fantasy account and Twitter account are now linked.,
user_58,次のページへは移動できません,Inaccessible Screen,
user_59,PC版からの移動が制限されているページの為<br>このボタンからのページ移動はできません。,The button you tapped leads to a screen that can't be accessed from a computer.,
user_6,48時間限定！<br>超得！！スタートダッシュガチャセットが購入できます！,48 hours only!<br>Deeply discounted Beginner's draw set!,
user_60,投稿によるAP・BPの回復は、1日1回までとなります。<br>回数制限は毎朝AM5:00にリセットされます。,You can post to Twitter to restore AP and EP<br>once daily from 5 a.m. (JST).,
user_61,AP・BPはMAXですが投稿しますか？,Your AP and EP are full. Tweet anyway?,
user_62,プレゼントリストに送られました。,Loot sent to your crate.,
user_63,挨拶が%s件あります。,There are %s messages on your message board.,
user_64,未確定のディールがあります,You have an unopened share chest.,
user_65,未確認のディールがあります,You have an unopened share chest.,
user_66,"日 "," day ",
user_67,"時間 "," hour ",
user_68,"分 "," min ",
user_69,秒," sec",
user_7,人のフレンドと、<br>," friends and <br>",
user_70,輝き詳細情報,Pendant Details,
user_73,他称号を%s個獲得しました,You got %s other trophy.,
user_74,Error Code: %s<br>%s,Error Code: %s<br>%s,
user_75,LinksMateについて,LinksMate,
user_8,"人の他プレイヤーのサポートに選ばれました。<br><br>報酬として "," other players borrowed your summon.<br><br>You received ",
user_9,ルピ を受け取りました！," rupies as a reward!",
user_anniversary_notification_1,4thAnniversaryガチャセットが購入できます。,4th Birthday draw set now on sale!,
user_endroll_1,ルリアノート,Journal,
user_free_legend_roulette_1,無料で10連ガチャが引けます！,You can draw the 10-part draw for free!,
user_journal_update_npc,獲得キャラクター,You Got A New Character!,
user_limited_time_1,ホワイトデーの贈り物,,
user_limited_time_2,購入完了,,
user_limited_time_3,ハッピーホワイトデー！,,
user_news_1,Anniversaryスキンセットが購入できます。,Buy birthday outfit sets!,
user_pop_1,発動中のサポート,Current Skills,
user_pop_2,よろず屋サポート,Shop Skills,
user_selectablecampaign_1,応募可能なキャンペーンがあります。,応募可能なキャンペーンがあります。,
user_selectablecampaign_2,えらべるグラブル！お中元キャンペーン,えらべるグラブル！お中元キャンペーン,
user_selectablecampaign_3,「えらべるグラブル！お中元キャンペーン」<br>開催中です！<br>お知らせやキャンペーンバナーから応募できます。,「えらべるグラブル！お中元キャンペーン」<br>開催中です！<br>お知らせやキャンペーンバナーから応募できます。,
user_selectablecampaign_4,えらべるグラブル！お中元キャンペーンに当選しました！,You've won a prize!,
user_selectablecampaign_5,えらべるグラブル！お中元キャンペーン,Choose Your Granblue Giveaway,
user_selectablecampaign_6,新着情報をご確認ください。<br>「えらべるグラブル！お中元キャンペーン」に当選しています。<br>※既にご確認済の場合はご容赦ください。,Winners for the Choose Your Granblue giveaway have been selected. Check the News screen to see if you've won.,
user_trajectory_1,軌跡の雫,Journey Drops,
user_trajectory_2,よろず屋サポートの効果を<br>最大<span>Lv.%s1</span>まで発動できます。<br>最大<span>%s2つ</span>まで同時に発動できます。,Shop skills can be used up to <span>level %s1</span>.<br>Up to <span>%s2 shop skill</span> can be active at a time.,
weapon_detail_1,武器詳細,,
weapon_skin_1,武器スキン設定,,
weapon_skin_2,武器スキン,,
